# {"t_start": 1558290740.5234911} 
r,l,t
8.0,8,0.036768
8.0,8,0.036865
9.0,9,0.037449
9.0,9,0.037487
14.0,14,0.045095
17.0,17,0.046798
19.0,19,0.047425
22.0,22,0.049222
10.0,10,0.053156
17.0,17,0.055511
15.0,15,0.056716
11.0,11,0.059629
19.0,19,0.060886
11.0,11,0.062101
11.0,11,0.066258
13.0,13,0.068635
22.0,22,0.069833
16.0,16,0.071588
11.0,11,0.072792
8.0,8,0.074723
12.0,12,0.075912
12.0,12,0.078737
13.0,13,0.080414
11.0,11,0.08483
26.0,26,0.090213
19.0,19,0.090813
41.0,41,0.097228
23.0,23,0.097279
18.0,18,0.100773
9.0,9,0.102702
10.0,10,0.103346
9.0,9,0.106222
15.0,15,0.111028
42.0,42,0.11373
15.0,15,0.114371
26.0,26,0.11784
17.0,17,0.120529
8.0,8,0.122168
8.0,8,0.126412
24.0,24,0.126994
7.0,7,0.130165
7.0,7,0.130752
32.0,32,0.132166
25.0,25,0.134989
10.0,10,0.137476
10.0,10,0.13941
10.0,10,0.143644
9.0,9,0.144825
21.0,21,0.144877
16.0,16,0.145536
6.0,6,0.147176
8.0,8,0.151646
12.0,12,0.151702
17.0,17,0.154405
8.0,8,0.156044
19.0,19,0.162664
16.0,16,0.163794
34.0,34,0.164965
18.0,18,0.16662
9.0,9,0.168809
11.0,11,0.171075
9.0,9,0.171675
7.0,7,0.172808
19.0,19,0.173417
11.0,11,0.178701
15.0,15,0.179285
15.0,15,0.179858
13.0,13,0.186879
15.0,15,0.187477
22.0,22,0.190714
38.0,38,0.193948
13.0,13,0.193999
13.0,13,0.194588
12.0,12,0.200387
19.0,19,0.201022
13.0,13,0.201065
17.0,17,0.205506
14.0,14,0.210253
25.0,25,0.215631
26.0,26,0.216772
24.0,24,0.218438
9.0,9,0.220617
20.0,20,0.221196
9.0,9,0.221789
8.0,8,0.222924
10.0,10,0.226627
8.0,8,0.227215
14.0,14,0.228326
17.0,17,0.231002
10.0,10,0.23725
19.0,19,0.237847
21.0,21,0.239478
10.0,10,0.242684
11.0,11,0.245721
17.0,17,0.247494
35.0,35,0.248605
18.0,18,0.253506
14.0,14,0.254194
17.0,17,0.258644
12.0,12,0.260317
13.0,13,0.261486
7.0,7,0.26264
30.0,30,0.264892
9.0,9,0.266666
8.0,8,0.267275
7.0,7,0.27085
8.0,8,0.271979
8.0,8,0.275202
30.0,30,0.277356
11.0,11,0.277944
14.0,14,0.284913
19.0,19,0.288167
26.0,26,0.289293
9.0,9,0.293097
18.0,18,0.29474
55.0,55,0.295326
12.0,12,0.295911
11.0,11,0.299245
12.0,12,0.302
17.0,17,0.308549
30.0,30,0.311222
19.0,19,0.312364
35.0,35,0.315045
14.0,14,0.98729
16.0,16,0.989838
36.0,36,0.997783
20.0,20,0.999658
37.0,37,1.006372
16.0,16,1.008497
13.0,13,1.01476
13.0,13,1.017228
44.0,44,1.019341
31.0,31,1.021488
10.0,10,1.022804
7.0,7,1.024098
15.0,15,1.027823
10.0,10,1.027876
9.0,9,1.029779
8.0,8,1.032918
19.0,19,1.034833
9.0,9,1.035522
15.0,15,1.037457
5.0,5,1.040556
16.0,16,1.044857
9.0,9,1.046165
7.0,7,1.04929
23.0,23,1.04997
14.0,14,1.055016
10.0,10,1.056288
15.0,15,1.058808
8.0,8,1.060133
48.0,48,1.063235
10.0,10,1.065375
10.0,10,1.066903
18.0,18,1.068594
13.0,13,1.072439
11.0,11,1.073111
13.0,13,1.075588
12.0,12,1.076279
9.0,9,1.078199
18.0,18,1.087968
8.0,8,1.093289
35.0,35,1.095881
35.0,35,1.09856
32.0,32,1.099246
7.0,7,1.100488
13.0,13,1.102024
7.0,7,1.10439
9.0,9,1.108393
14.0,14,1.110339
14.0,14,1.113491
10.0,10,1.114816
30.0,30,1.118538
7.0,7,1.119253
17.0,17,1.121172
20.0,20,1.126011
12.0,12,1.126673
9.0,9,1.132206
25.0,25,1.134115
15.0,15,1.135387
24.0,24,1.136045
8.0,8,1.137474
8.0,8,1.141132
18.0,18,1.145544
24.0,24,1.150388
22.0,22,1.151079
19.0,19,1.153019
18.0,18,1.156439
19.0,19,1.163842
17.0,17,1.16622
28.0,28,1.167433
31.0,31,1.168597
15.0,15,1.172608
8.0,8,1.173251
9.0,9,1.177776
10.0,10,1.178971
28.0,28,1.182376
10.0,10,1.184729
15.0,15,1.186698
36.0,36,1.188499
9.0,9,1.190236
18.0,18,1.193113
10.0,10,1.194295
12.0,12,1.199869
12.0,12,1.201096
24.0,24,1.204393
8.0,8,1.205137
34.0,34,1.207008
10.0,10,1.211
24.0,24,1.218306
8.0,8,1.222899
23.0,23,1.224083
31.0,31,1.224687
9.0,9,1.229831
11.0,11,1.230454
17.0,17,1.232744
14.0,14,1.23786
66.0,66,1.23961
13.0,13,1.240214
21.0,21,1.242581
9.0,9,1.243195
8.0,8,1.247527
9.0,9,1.252679
25.0,25,1.254496
30.0,30,1.258003
12.0,12,1.259806
30.0,30,1.260975
8.0,8,1.262732
14.0,14,1.262779
13.0,13,1.270376
24.0,24,1.273837
30.0,30,1.278428
11.0,11,1.280206
36.0,36,1.283627
12.0,12,1.285384
26.0,26,1.28543
8.0,8,1.290197
18.0,18,1.505452
23.0,23,1.506869
16.0,16,1.50956
35.0,35,1.510969
14.0,14,1.51625
11.0,11,1.518286
8.0,8,1.521893
9.0,9,1.524875
23.0,23,1.525606
9.0,9,1.528285
45.0,45,1.536103
10.0,10,1.54263
33.0,33,1.546549
33.0,33,1.547283
9.0,9,1.55318
12.0,12,1.554563
41.0,41,1.555309
22.0,22,1.557323
7.0,7,1.558054
16.0,16,1.56592
12.0,12,1.56599
17.0,17,1.566026
14.0,14,1.566872
9.0,9,1.572383
13.0,13,1.575659
18.0,18,1.578348
12.0,12,1.583578
12.0,12,1.58622
30.0,30,1.586276
11.0,11,1.590884
