# {"t_start": 1558295059.2489312} 
r,l,t
8.0,8,0.037263
10.0,10,0.038429
12.0,12,0.039535
13.0,13,0.04012
17.0,17,0.04989
23.0,23,0.050829
8.0,8,0.055052
9.0,9,0.056435
34.0,34,0.058846
35.0,35,0.060655
13.0,13,0.064131
10.0,10,0.06653
20.0,20,0.067179
16.0,16,0.073748
14.0,14,0.074951
34.0,34,0.079079
14.0,14,0.081851
12.0,12,0.081903
7.0,7,0.083085
9.0,9,0.086855
10.0,10,0.087546
7.0,7,0.091332
25.0,25,0.096827
55.0,55,0.098469
20.0,20,0.102436
11.0,11,0.103019
15.0,15,0.106754
11.0,11,0.108384
10.0,10,0.112135
20.0,20,0.113762
7.0,7,0.116036
17.0,17,0.117856
57.0,57,0.118481
12.0,12,0.120692
12.0,12,0.12284
8.0,8,0.122884
14.0,14,0.128139
23.0,23,0.13028
16.0,16,0.131377
19.0,19,0.13337
14.0,14,0.136051
17.0,17,0.145076
27.0,27,0.146191
28.0,28,0.148376
12.0,12,0.152283
45.0,45,0.155858
15.0,15,0.157526
9.0,9,0.157572
24.0,24,0.160288
12.0,12,0.162523
18.0,18,0.167553
11.0,11,0.168704
21.0,21,0.169294
18.0,18,0.170432
9.0,9,0.172575
11.0,11,0.174723
13.0,13,0.176347
15.0,15,0.178462
6.0,6,0.181633
19.0,19,0.185014
8.0,8,0.186131
7.0,7,0.188887
25.0,25,0.190012
9.0,9,0.191127
41.0,41,0.194931
10.0,10,0.195564
11.0,11,0.197242
7.0,7,0.198916
23.0,23,0.203372
13.0,13,0.204499
12.0,12,0.205598
9.0,9,0.208302
20.0,20,0.211482
16.0,16,0.214146
20.0,20,0.215342
13.0,13,0.215388
12.0,12,0.218133
12.0,12,0.220911
10.0,10,0.226315
15.0,15,0.226362
27.0,27,0.230078
16.0,16,0.235158
40.0,40,0.237356
8.0,8,0.239554
29.0,29,0.242382
26.0,26,0.244574
14.0,14,0.245165
14.0,14,0.247367
14.0,14,0.252785
13.0,13,0.25514
24.0,24,0.256274
10.0,10,0.258441
13.0,13,0.262145
16.0,16,0.267017
13.0,13,0.269239
29.0,29,0.271895
11.0,11,0.273035
11.0,11,0.275181
57.0,57,0.276849
10.0,10,0.277445
11.0,11,0.279087
9.0,9,0.281766
8.0,8,0.281811
8.0,8,0.283585
7.0,7,0.287301
23.0,23,0.287878
16.0,16,0.29062
7.0,7,0.291246
15.0,15,0.296027
28.0,28,0.297185
12.0,12,0.302713
24.0,24,0.303939
23.0,23,0.303984
14.0,14,0.310327
16.0,16,0.312546
33.0,33,1.028251
16.0,16,1.033111
10.0,10,1.035186
16.0,16,1.035887
39.0,39,1.040192
20.0,20,1.045988
31.0,31,1.055808
17.0,17,1.057155
43.0,43,1.062673
13.0,13,1.065196
48.0,48,1.070619
10.0,10,1.071405
28.0,28,1.073304
8.0,8,1.076472
9.0,9,1.07915
28.0,28,1.080463
10.0,10,1.083007
8.0,8,1.085542
25.0,25,1.086839
17.0,17,1.089982
9.0,9,1.091284
13.0,13,1.094936
19.0,19,1.094991
7.0,7,1.095644
14.0,14,1.098771
13.0,13,1.10315
16.0,16,1.105062
18.0,18,1.106956
11.0,11,1.111999
23.0,23,1.113341
11.0,11,1.114015
18.0,18,1.114706
8.0,8,1.119061
10.0,10,1.120966
17.0,17,1.124059
8.0,8,1.12411
15.0,15,1.130564
11.0,11,1.131249
7.0,7,1.134978
26.0,26,1.140555
48.0,48,1.142449
21.0,21,1.144534
10.0,10,1.147494
8.0,8,1.150076
15.0,15,1.152575
28.0,28,1.153262
11.0,11,1.15459
10.0,10,1.156472
10.0,10,1.158985
7.0,7,1.163417
11.0,11,1.163475
6.0,6,1.167213
27.0,27,1.17149
39.0,39,1.177647
13.0,13,1.179568
23.0,23,1.181493
29.0,29,1.181541
10.0,10,1.185855
11.0,11,1.188362
17.0,17,1.19209
23.0,23,1.192142
9.0,9,1.194056
12.0,12,1.199235
12.0,12,1.199286
11.0,11,1.200409
10.0,10,1.204776
13.0,13,1.206478
12.0,12,1.207126
6.0,6,1.210503
44.0,44,1.211738
11.0,11,1.212889
9.0,9,1.216667
11.0,11,1.218851
18.0,18,1.220563
29.0,29,1.221157
10.0,10,1.224611
10.0,10,1.226324
15.0,15,1.229983
26.0,26,1.231765
12.0,12,1.231814
10.0,10,1.232409
8.0,8,1.236343
9.0,9,1.236963
10.0,10,1.238119
10.0,10,1.24217
27.0,27,1.245983
16.0,16,1.247977
13.0,13,1.250277
8.0,8,1.252536
6.0,6,1.253764
29.0,29,1.254385
14.0,14,1.254426
11.0,11,1.258918
9.0,9,1.259528
14.0,14,1.261845
7.0,7,1.263569
9.0,9,1.268625
13.0,13,1.269244
26.0,26,1.269285
7.0,7,1.273237
9.0,9,1.274402
21.0,21,1.280565
19.0,19,1.28403
47.0,47,1.285806
7.0,7,1.288086
35.0,35,1.294519
19.0,19,1.296808
16.0,16,1.29743
33.0,33,1.299695
12.0,12,1.301404
14.0,14,1.304818
10.0,10,1.307075
20.0,20,1.308785
19.0,19,1.310525
10.0,10,1.310575
12.0,12,1.31398
13.0,13,1.316255
8.0,8,1.318544
17.0,17,1.320241
6.0,6,1.321929
10.0,10,1.325817
20.0,20,1.327802
10.0,10,1.327853
8.0,8,1.59761
12.0,12,1.600303
43.0,43,1.601043
18.0,18,1.602421
8.0,8,1.60638
13.0,13,1.60905
23.0,23,1.617953
26.0,26,1.623901
42.0,42,1.625935
17.0,17,1.629422
39.0,39,1.635308
15.0,15,1.636041
8.0,8,1.640599
27.0,27,1.641947
9.0,9,1.641998
23.0,23,1.644638
12.0,12,1.648601
15.0,15,1.651857
18.0,18,1.653861
10.0,10,1.655216
11.0,11,1.65912
8.0,8,1.659174
29.0,29,1.663774
11.0,11,1.666391
8.0,8,1.669037
27.0,27,1.672964
28.0,28,1.677518
7.0,7,1.677574
8.0,8,1.682809
12.0,12,1.690692
38.0,38,1.691401
35.0,35,1.692096
26.0,26,1.694748
11.0,11,1.698918
11.0,11,1.699687
10.0,10,1.705718
10.0,10,1.706452
26.0,26,1.708454
24.0,24,1.711276
9.0,9,1.712844
12.0,12,1.714382
10.0,10,1.715779
13.0,13,1.72039
13.0,13,1.722957
16.0,16,1.723637
7.0,7,1.724874
10.0,10,1.72922
9.0,9,1.730517
25.0,25,1.731808
18.0,18,1.734895
22.0,22,1.743886
17.0,17,1.745158
29.0,29,1.749438
14.0,14,1.752473
9.0,9,1.754941
10.0,10,1.758598
49.0,49,1.759258
13.0,13,1.762974
29.0,29,1.76303
10.0,10,1.764898
11.0,11,1.766197
